,datetime,source,Easting (m),Northing (m),TVD (m),MW,double_flag
1657,2016-11-06 14:48:37.350,es,,,,,True
1658,2016-11-06 14:49:30.000,srl,3305.0,4072.0,3362.0,0.34,True
1659,2016-11-06 14:49:31.028,es,,,,,True
1660,2016-11-06 15:21:25.000,srl,3246.0,4172.0,3551.0,-0.08,True
1661,2016-11-06 15:21:25.302,es,,,,,True
1662,2016-11-06 15:41:01.000,srl,3284.0,4057.0,3231.0,0.16,True
1663,2016-11-06 15:41:01.150,es,,,,,True
1664,2016-11-06 17:00:38.000,srl,3280.0,4164.0,3479.0,0.0,True
1665,2016-11-06 17:00:38.846,es,,,,,True
1666,2016-11-06 18:04:32.000,srl,3251.0,4152.0,3508.0,0.23,True
1667,2016-11-06 18:04:32.316,es,,,,,True
1668,2016-11-06 18:38:33.000,srl,3298.0,4043.0,3464.0,0.48,True
1669,2016-11-06 18:38:33.480,es,,,,,True
1670,2016-11-06 19:09:46.000,srl,3241.0,4143.0,3482.0,-0.05,True
1671,2016-11-06 19:09:46.080,es,,,,,True
1672,2016-11-06 20:22:55.000,srl,3295.0,4076.0,3335.0,0.34,True
1673,2016-11-06 20:22:55.280,es,,,,,True
1674,2016-11-06 21:38:38.000,srl,3300.0,4199.0,3447.0,-0.18,True
1675,2016-11-06 21:38:39.070,es,,,,,True
1676,2016-11-06 22:12:54.000,srl,3216.0,4103.0,3451.0,-0.17,True
1677,2016-11-06 22:12:54.444,es,,,,,True
1678,2016-11-06 23:33:31.000,srl,3298.0,4091.0,3350.0,0.47,True
1679,2016-11-06 23:33:31.630,es,,,,,True
1680,2016-11-06 23:59:29.000,srl,3276.0,3948.0,3488.0,0.19,True
1681,2016-11-06 23:59:29.826,es,,,,,True
1682,2016-11-07 00:08:39.000,srl,3297.0,4066.0,3367.0,-0.07,True
1683,2016-11-07 00:08:39.052,es,,,,,True
1684,2016-11-07 01:47:00.000,srl,3251.0,4152.0,3488.0,0.23,True
1685,2016-11-07 01:47:00.458,es,,,,,True
1686,2016-11-07 03:21:45.000,srl,3276.0,4162.0,3568.0,0.01,True
1687,2016-11-07 03:21:45.016,es,,,,,True
1688,2016-11-07 03:35:46.000,srl,3307.0,4104.0,3365.0,0.14,True
1689,2016-11-07 03:35:46.918,es,,,,,True
1690,2016-11-07 03:36:04.000,srl,3316.0,4116.0,3375.0,0.13,True
1691,2016-11-07 03:36:04.892,es,,,,,True
1692,2016-11-07 04:37:50.000,srl,3226.0,4113.0,3511.0,0.18,True
1693,2016-11-07 04:37:50.578,es,,,,,True
1694,2016-11-07 04:55:56.000,srl,3251.0,4152.0,3485.0,0.12,True
1695,2016-11-07 04:55:56.142,es,,,,,True
1696,2016-11-07 05:13:13.000,srl,3251.0,4152.0,3528.0,-0.19,True
1697,2016-11-07 05:13:13.102,es,,,,,True
1698,2016-11-07 05:26:08.000,srl,3261.0,4157.0,3504.0,0.05,True
1699,2016-11-07 05:26:08.808,es,,,,,True
1700,2016-11-07 07:15:13.000,srl,3276.0,4132.0,3446.0,-0.14,True
1701,2016-11-07 07:15:13.256,es,,,,,True
1702,2016-11-07 07:15:22.000,srl,3266.0,4142.0,3463.0,-0.11,True
1703,2016-11-07 07:15:22.160,es,,,,,True
1704,2016-11-07 07:15:43.000,srl,3261.0,4177.0,3526.0,-0.1,True
1705,2016-11-07 07:15:44.030,es,,,,,True
1706,2016-11-07 07:25:14.000,srl,3291.0,4177.0,5036.0,0.2,True
1707,2016-11-07 07:25:14.846,es,,,,,True
1708,2016-11-07 08:27:33.000,srl,3266.0,4167.0,3504.0,0.34,True
1709,2016-11-07 08:27:33.508,es,,,,,True
1710,2016-11-07 08:29:23.000,srl,3241.0,4152.0,3524.0,-0.05,True
1711,2016-11-07 08:29:23.712,es,,,,,True
1712,2016-11-07 09:44:10.000,srl,2617.0,3266.0,3332.0,0.2,True
1713,2016-11-07 09:44:10.106,es,,,,,True
1714,2016-11-07 10:45:22.000,srl,2608.0,3007.0,3583.0,0.62,True
1715,2016-11-07 10:45:22.068,es,,,,,True
1716,2016-11-07 10:48:46.000,srl,2617.0,3256.0,3157.0,0.23,True
1717,2016-11-07 10:48:46.502,es,,,,,True
1718,2016-11-07 11:05:52.000,srl,2618.0,3012.0,3566.0,0.65,True
1719,2016-11-07 11:05:52.718,es,,,,,True
1720,2016-11-07 11:26:28.000,srl,2593.0,3197.0,3479.0,0.66,True
1721,2016-11-07 11:26:28.496,es,,,,,True
1722,2016-11-07 11:50:41.000,srl,2593.0,3182.0,3395.0,0.37,True
1723,2016-11-07 11:50:41.142,es,,,,,True
1724,2016-11-07 11:56:57.000,srl,3291.0,4187.0,3499.0,0.07,True
1725,2016-11-07 11:56:57.868,es,,,,,True
1726,2016-11-07 12:49:58.000,srl,2627.0,3123.0,3554.0,1.07,True
1727,2016-11-07 12:49:59.330,es,,,,,True
1728,2016-11-07 13:45:07.000,srl,2639.0,3153.0,3464.0,1.0,True
1729,2016-11-07 13:45:08.084,es,,,,,True
1730,2016-11-07 14:07:24.000,srl,3336.0,4162.0,3513.0,-0.07,True
1731,2016-11-07 14:07:24.784,es,,,,,True
1732,2016-11-07 14:19:11.000,srl,3266.0,4167.0,3468.0,-0.17,True
1733,2016-11-07 14:19:11.174,es,,,,,True
1734,2016-11-07 14:21:38.000,srl,3251.0,4167.0,3531.0,-0.03,True
1735,2016-11-07 14:21:38.376,es,,,,,True
1736,2016-11-07 14:22:27.000,srl,3251.0,4162.0,3537.0,0.13,True
1737,2016-11-07 14:22:27.034,es,,,,,True
1738,2016-11-07 14:31:08.000,srl,3276.0,4167.0,3503.0,-0.07,True
1739,2016-11-07 14:31:08.076,es,,,,,True
1740,2016-11-07 15:08:10.000,srl,2616.0,3140.0,3429.0,0.33,True
1741,2016-11-07 15:08:10.492,es,,,,,True
1742,2016-11-07 15:12:54.000,srl,2627.0,3231.0,4455.0,-0.05,True
1743,2016-11-07 15:12:54.712,es,,,,,True
1744,2016-11-07 15:14:27.000,srl,3341.0,4187.0,3390.0,0.01,True
1745,2016-11-07 15:14:27.954,es,,,,,True
1746,2016-11-07 15:35:56.000,srl,2626.0,3167.0,3233.0,-0.01,True
1747,2016-11-07 15:35:56.878,es,,,,,True
1748,2016-11-07 15:50:39.000,srl,3241.0,4167.0,3505.0,-0.17,True
1749,2016-11-07 15:50:39.342,es,,,,,True
1750,2016-11-07 15:51:46.000,srl,3311.0,4127.0,3238.0,-0.19,True
1751,2016-11-07 15:51:46.262,es,,,,,True
1752,2016-11-07 16:09:10.000,srl,2636.0,3143.0,3379.0,0.95,True
1753,2016-11-07 16:09:10.884,es,,,,,True
1754,2016-11-07 17:01:11.000,srl,3261.0,4187.0,3540.0,-0.1,True
1755,2016-11-07 17:01:11.804,es,,,,,True
1756,2016-11-07 17:13:08.000,srl,2593.0,3167.0,3441.0,0.26,True
1757,2016-11-07 17:13:08.696,es,,,,,True
1758,2016-11-07 17:58:27.000,srl,3261.0,4177.0,3496.0,-0.05,True
1759,2016-11-07 17:58:27.696,es,,,,,True
1760,2016-11-07 17:58:41.000,srl,3246.0,4122.0,3432.0,-0.17,True
1761,2016-11-07 17:58:41.348,es,,,,,True
1762,2016-11-07 19:02:11.000,srl,2602.0,3168.0,3306.0,0.8,True
1763,2016-11-07 19:02:11.548,es,,,,,True
1764,2016-11-07 19:57:41.956,es,,,,,True
1765,2016-11-07 19:57:42.000,srl,3276.0,4177.0,3568.0,0.1,True
1766,2016-11-07 21:31:54.000,srl,3266.0,4187.0,3504.0,-0.12,True
1767,2016-11-07 21:31:54.540,es,,,,,True
1768,2016-11-07 21:55:40.000,srl,3266.0,4187.0,3530.0,-0.34,True
1769,2016-11-07 21:55:40.436,es,,,,,True
1770,2016-11-07 21:57:27.000,srl,3251.0,4162.0,3487.0,-0.11,True
1771,2016-11-07 21:57:27.508,es,,,,,True
1772,2016-11-07 23:17:46.000,srl,3261.0,4157.0,3500.0,0.12,True
1773,2016-11-07 23:17:46.282,es,,,,,True
1774,2016-11-07 23:56:25.000,srl,2591.0,3167.0,3230.0,-0.29,True
1775,2016-11-07 23:56:25.726,es,,,,,True
1776,2016-11-07 23:58:02.952,es,,,,,True
1777,2016-11-07 23:58:03.000,srl,3256.0,4172.0,3539.0,-0.16,True
1778,2016-11-08 00:13:32.000,srl,2608.0,2962.0,3589.0,0.22,True
1779,2016-11-08 00:13:32.072,es,,,,,True
1780,2016-11-08 00:21:55.902,es,,,,,True
1781,2016-11-08 00:21:56.000,srl,2617.0,3217.0,3198.0,0.38,True
1782,2016-11-08 01:10:56.000,srl,3326.0,4187.0,3497.0,-0.11,True
1783,2016-11-08 01:10:56.646,es,,,,,True
1784,2016-11-08 01:11:29.000,srl,3326.0,4152.0,3492.0,-0.15,True
1785,2016-11-08 01:11:29.614,es,,,,,True
1786,2016-11-08 02:01:38.000,srl,3266.0,4177.0,3495.0,0.0,True
1787,2016-11-08 02:01:38.222,es,,,,,True
1788,2016-11-08 03:00:30.000,srl,3326.0,4187.0,3379.0,-0.07,True
1789,2016-11-08 03:00:30.994,es,,,,,True
1790,2016-11-08 03:05:31.890,es,,,,,True
1791,2016-11-08 03:05:32.000,srl,2617.0,3207.0,3229.0,0.19,True
1792,2016-11-08 03:41:04.000,srl,3276.0,4182.0,3512.0,-0.11,True
1793,2016-11-08 03:41:04.630,es,,,,,True
1794,2016-11-08 04:24:36.000,srl,2627.0,3266.0,3147.0,1.44,True
1795,2016-11-08 04:24:36.036,es,,,,,True
1796,2016-11-08 05:30:23.000,srl,2612.0,3118.0,3321.0,0.03,True
1797,2016-11-08 05:30:23.106,es,,,,,True
1798,2016-11-08 05:40:56.000,srl,3291.0,4202.0,3553.0,-0.02,True
1799,2016-11-08 05:40:56.628,es,,,,,True
1800,2016-11-08 05:44:36.000,srl,2642.0,3167.0,3166.0,0.51,True
1801,2016-11-08 05:44:36.266,es,,,,,True
1802,2016-11-08 06:26:42.920,es,,,,,True
1803,2016-11-08 06:26:43.000,srl,2618.0,2917.0,3624.0,0.25,True
1804,2016-11-08 08:53:56.894,es,,,,,True
1805,2016-11-08 08:53:57.000,srl,2617.0,3216.0,3171.0,1.23,True
1806,2016-11-08 11:41:06.000,srl,2608.0,2937.0,3599.0,0.22,True
1807,2016-11-08 11:41:06.814,es,,,,,True
1808,2016-11-08 12:12:30.000,srl,2627.0,3296.0,3248.0,0.1,True
1809,2016-11-08 12:12:30.220,es,,,,,True
1810,2016-11-08 13:16:57.000,srl,2622.0,3182.0,3259.0,1.27,True
1811,2016-11-08 13:16:57.308,es,,,,,True
1812,2016-11-08 17:04:02.000,srl,2617.0,3241.0,3178.0,0.15,True
1813,2016-11-08 17:04:03.024,es,,,,,True
1814,2016-11-08 17:26:57.000,srl,2607.0,3168.0,3312.0,0.6,True
1815,2016-11-08 17:26:57.278,es,,,,,True
1816,2016-11-08 19:57:04.000,srl,2632.0,3256.0,3179.0,-0.1,True
1817,2016-11-08 19:57:04.820,es,,,,,True
1818,2016-11-08 21:33:27.000,srl,2608.0,2917.0,3580.0,0.72,True
1819,2016-11-08 21:33:27.180,es,,,,,True
1820,2016-11-09 00:11:41.000,srl,2618.0,2917.0,3542.0,-0.02,True
1821,2016-11-09 00:11:41.490,es,,,,,True
1822,2016-11-09 02:24:21.000,srl,2617.0,3142.0,3263.0,0.55,True
1823,2016-11-09 02:24:21.408,es,,,,,True
1824,2016-11-09 04:30:10.000,srl,2617.0,3172.0,3173.0,0.75,True
1825,2016-11-09 04:30:10.048,es,,,,,True
1826,2016-11-09 06:14:51.000,srl,2612.0,3162.0,3250.0,0.34,True
1827,2016-11-09 06:14:51.200,es,,,,,True
1828,2016-11-09 08:09:01.000,srl,2604.0,3146.0,3268.0,1.3,True
1829,2016-11-09 08:09:01.342,es,,,,,True
1830,2016-11-09 12:06:54.000,srl,2622.0,3167.0,3172.0,0.31,True
1831,2016-11-09 12:06:54.168,es,,,,,True
1832,2016-11-09 13:33:44.000,srl,2577.0,3138.0,3208.0,1.51,True
1833,2016-11-09 13:33:44.648,es,,,,,True
1834,2016-11-09 15:38:38.000,srl,2567.0,3203.0,3238.0,0.08,True
1835,2016-11-09 15:38:38.526,es,,,,,True
1836,2016-11-09 16:06:15.000,srl,2628.0,3002.0,3639.0,0.03,True
1837,2016-11-09 16:06:15.778,es,,,,,True
1838,2016-11-09 16:07:45.000,srl,2593.0,3157.0,3885.0,-0.02,True
1839,2016-11-09 16:07:45.608,es,,,,,True
1840,2016-11-09 16:26:29.000,srl,2597.0,3022.0,3184.0,-0.1,True
1841,2016-11-09 16:26:29.342,es,,,,,True
1842,2016-11-09 16:51:27.000,srl,2603.0,3002.0,3779.0,0.04,True
1843,2016-11-09 16:51:27.468,es,,,,,True
1844,2016-11-09 17:32:41.000,srl,2607.0,3017.0,3205.0,0.13,True
1845,2016-11-09 17:32:41.536,es,,,,,True
1846,2016-11-09 17:36:28.000,srl,2593.0,2753.0,3598.0,0.54,True
1847,2016-11-09 17:36:28.384,es,,,,,True
1848,2016-11-09 18:24:38.000,srl,2593.0,2763.0,3615.0,0.22,True
1849,2016-11-09 18:24:38.328,es,,,,,True
1850,2016-11-09 19:01:38.000,srl,2618.0,2753.0,3593.0,0.57,True
1851,2016-11-09 19:01:38.248,es,,,,,True
1852,2016-11-09 20:19:00.000,srl,2607.0,3007.0,3173.0,0.21,True
1853,2016-11-09 20:19:00.472,es,,,,,True
1854,2016-11-09 22:54:53.974,es,,,,,True
1855,2016-11-09 22:54:54.000,srl,2607.0,3007.0,3184.0,0.77,True
1856,2016-11-09 23:42:47.000,srl,2612.0,3037.0,3186.0,0.33,True
1857,2016-11-09 23:42:48.002,es,,,,,True
1858,2016-11-10 00:11:44.000,srl,2917.0,2957.0,3543.0,-0.24,True
1859,2016-11-10 00:11:44.650,es,,,,,True
1860,2016-11-10 00:45:00.000,srl,2937.0,2952.0,3486.0,0.04,True
1861,2016-11-10 00:45:00.622,es,,,,,True
1862,2016-11-10 02:37:58.874,es,,,,,True
1863,2016-11-10 02:37:59.000,srl,2583.0,2733.0,3628.0,0.49,True
1864,2016-11-10 02:54:55.000,srl,2597.0,2977.0,3180.0,0.14,True
1865,2016-11-10 02:54:55.042,es,,,,,True
1866,2016-11-10 03:05:56.000,srl,2900.0,3000.0,3369.0,2.67,True
1867,2016-11-10 03:05:56.038,es,,,,,True
1868,2016-11-10 03:06:30.000,srl,2941.0,3011.0,3494.0,2.35,True
1869,2016-11-10 03:06:30.664,es,,,,,True
1870,2016-11-10 04:13:10.000,srl,2941.0,3016.0,3522.0,0.46,True
1871,2016-11-10 04:13:10.502,es,,,,,True
1872,2016-11-10 04:31:14.000,srl,2951.0,3016.0,3527.0,0.58,True
1873,2016-11-10 04:31:14.292,es,,,,,True
1874,2016-11-10 04:52:20.000,srl,2607.0,3007.0,3166.0,0.81,True
1875,2016-11-10 04:52:20.608,es,,,,,True
1876,2016-11-10 05:34:26.000,srl,2951.0,3016.0,3526.0,0.98,True
1877,2016-11-10 05:34:26.016,es,,,,,True
1878,2016-11-10 05:59:24.000,srl,2942.0,2952.0,3544.0,1.11,True
1879,2016-11-10 05:59:24.914,es,,,,,True
1880,2016-11-10 06:47:15.000,srl,2966.0,3016.0,3504.0,-0.01,True
1881,2016-11-10 06:47:15.784,es,,,,,True
1882,2016-11-10 07:06:29.000,srl,2932.0,2917.0,3536.0,0.93,True
1883,2016-11-10 07:06:29.620,es,,,,,True
1884,2016-11-10 08:47:02.000,srl,2932.0,2917.0,3549.0,0.26,True
1885,2016-11-10 08:47:02.466,es,,,,,True
1886,2016-11-10 09:55:30.000,srl,2942.0,3042.0,3573.0,2.15,True
1887,2016-11-10 09:55:30.546,es,,,,,True
1888,2016-11-10 10:05:05.000,srl,2942.0,3032.0,3535.0,0.25,True
1889,2016-11-10 10:05:05.106,es,,,,,True
1890,2016-11-10 10:08:57.000,srl,2951.0,3041.0,3531.0,0.54,True
1891,2016-11-10 10:08:57.552,es,,,,,True
1892,2016-11-10 10:20:29.000,srl,2947.0,3047.0,3569.0,0.16,True
1893,2016-11-10 10:20:29.322,es,,,,,True
1894,2016-11-10 10:39:07.000,srl,2951.0,3036.0,3532.0,0.64,True
1895,2016-11-10 10:39:07.324,es,,,,,True
1896,2016-11-10 10:48:07.000,srl,2941.0,3163.0,3433.0,0.12,True
1897,2016-11-10 10:48:07.544,es,,,,,True
1898,2016-11-10 12:38:49.000,srl,2952.0,2927.0,3440.0,-0.13,True
1899,2016-11-10 12:38:49.500,es,,,,,True
1900,2016-11-10 13:12:37.000,srl,2617.0,3007.0,3182.0,0.52,True
1901,2016-11-10 13:12:37.566,es,,,,,True
1902,2016-11-10 14:28:53.000,srl,2951.0,3036.0,3519.0,1.52,True
1903,2016-11-10 14:28:53.556,es,,,,,True
1904,2016-11-10 15:01:39.000,srl,2579.0,2739.0,5024.0,-0.07,True
1905,2016-11-10 15:01:39.622,es,,,,,True
1906,2016-11-10 15:58:35.000,srl,2627.0,3182.0,3155.0,0.26,True
1907,2016-11-10 15:58:35.604,es,,,,,True
1908,2016-11-10 16:05:42.000,srl,2917.0,2828.0,3506.0,-0.16,True
1909,2016-11-10 16:05:42.306,es,,,,,True
1910,2016-11-10 16:09:15.000,srl,2952.0,2843.0,3572.0,-0.28,True
1911,2016-11-10 16:09:15.662,es,,,,,True
1912,2016-11-10 16:11:22.000,srl,2937.0,2913.0,4894.0,-0.04,True
1913,2016-11-10 16:11:22.164,es,,,,,True
1914,2016-11-10 16:32:25.000,srl,2927.0,2853.0,3679.0,-0.26,True
1915,2016-11-10 16:32:25.626,es,,,,,True
1916,2016-11-10 16:39:19.000,srl,2927.0,2902.0,3574.0,-0.2,True
1917,2016-11-10 16:39:19.606,es,,,,,True
1918,2016-11-10 17:38:36.000,srl,2597.0,2967.0,3204.0,0.26,True
1919,2016-11-10 17:38:36.016,es,,,,,True
1920,2016-11-10 18:35:00.000,srl,2927.0,2843.0,3558.0,0.01,True
1921,2016-11-10 18:35:00.598,es,,,,,True
1922,2016-11-10 18:53:15.000,srl,2937.0,2853.0,3603.0,0.12,True
1923,2016-11-10 18:53:15.378,es,,,,,True
1924,2016-11-10 19:06:36.000,srl,2617.0,3191.0,3448.0,-0.15,True
1925,2016-11-10 19:06:36.246,es,,,,,True
1926,2016-11-10 19:08:40.000,srl,2927.0,2892.0,3587.0,0.02,True
1927,2016-11-10 19:08:40.900,es,,,,,True
1928,2016-11-10 19:08:55.850,es,,,,,True
1929,2016-11-10 19:08:56.000,srl,2927.0,2828.0,3502.0,0.0,True
1930,2016-11-10 19:34:21.000,srl,2932.0,2882.0,3590.0,-0.13,True
1931,2016-11-10 19:34:21.676,es,,,,,True
1932,2016-11-10 19:38:44.000,srl,2932.0,2892.0,3506.0,-0.02,True
1933,2016-11-10 19:38:44.800,es,,,,,True
1934,2016-11-10 20:01:33.000,srl,2937.0,2868.0,3583.0,0.05,True
1935,2016-11-10 20:01:33.214,es,,,,,True
1936,2016-11-10 21:00:55.832,es,,,,,True
1937,2016-11-10 21:00:56.000,srl,2608.0,2803.0,3618.0,0.08,True
1938,2016-11-10 21:43:26.000,srl,2927.0,2838.0,3576.0,0.07,True
1939,2016-11-10 21:43:26.402,es,,,,,True
1940,2016-11-10 21:54:06.000,srl,2937.0,2917.0,3541.0,0.33,True
1941,2016-11-10 21:54:06.050,es,,,,,True
1942,2016-11-10 22:16:40.000,srl,2613.0,3012.0,3539.0,0.22,True
1943,2016-11-10 22:16:40.642,es,,,,,True
1944,2016-11-10 22:17:21.000,srl,2613.0,3002.0,3548.0,0.21,True
1945,2016-11-10 22:17:21.572,es,,,,,True
1946,2016-11-10 22:26:07.000,srl,2627.0,3226.0,3203.0,0.58,True
1947,2016-11-10 22:26:07.128,es,,,,,True
1948,2016-11-10 23:04:34.000,srl,2942.0,2917.0,3459.0,0.14,True
1949,2016-11-10 23:04:34.156,es,,,,,True
1950,2016-11-10 23:44:33.000,srl,2607.0,3017.0,3165.0,0.64,True
1951,2016-11-10 23:44:33.724,es,,,,,True
1952,2016-11-11 00:42:20.000,srl,2967.0,2913.0,4375.0,-0.05,True
1953,2016-11-11 00:42:20.392,es,,,,,True
1954,2016-11-11 01:37:04.000,srl,2927.0,2887.0,3502.0,-0.06,True
1955,2016-11-11 01:37:04.474,es,,,,,True
1956,2016-11-11 02:33:46.000,srl,2947.0,2947.0,3542.0,2.14,True
1957,2016-11-11 02:33:46.792,es,,,,,True
1958,2016-11-11 03:16:33.000,srl,2607.0,3052.0,3181.0,1.04,True
1959,2016-11-11 03:16:33.640,es,,,,,True
1960,2016-11-11 06:25:45.000,srl,2622.0,3276.0,3231.0,0.16,True
1961,2016-11-11 06:25:45.476,es,,,,,True
1962,2016-11-11 07:51:10.000,srl,2937.0,2902.0,3542.0,1.11,True
1963,2016-11-11 07:51:10.124,es,,,,,True
1964,2016-11-11 08:09:40.000,srl,3200.0,3001.0,3464.0,0.37,True
1965,2016-11-11 08:09:40.580,es,,,,,True
1966,2016-11-11 08:14:50.956,es,,,,,True
1967,2016-11-11 08:14:51.000,srl,2942.0,2882.0,3521.0,0.2,True
1968,2016-11-11 08:18:15.000,srl,2952.0,2917.0,3514.0,0.06,True
1969,2016-11-11 08:18:15.752,es,,,,,True
1970,2016-11-11 08:29:45.000,srl,3170.0,3021.0,3552.0,0.28,True
1971,2016-11-11 08:29:45.886,es,,,,,True
1972,2016-11-11 08:42:19.000,srl,2966.0,2988.0,3393.0,0.29,True
1973,2016-11-11 08:42:19.842,es,,,,,True
1974,2016-11-11 09:10:24.964,es,,,,,True
1975,2016-11-11 09:10:25.000,srl,2927.0,2892.0,3554.0,0.63,True
1976,2016-11-11 09:16:04.000,srl,3190.0,3026.0,3506.0,0.18,True
1977,2016-11-11 09:16:04.606,es,,,,,True
1978,2016-11-11 10:27:04.000,srl,2932.0,2892.0,3563.0,0.57,True
1979,2016-11-11 10:27:04.052,es,,,,,True
1980,2016-11-11 10:28:05.000,srl,3190.0,3016.0,3546.0,0.14,True
1981,2016-11-11 10:28:05.468,es,,,,,True
1982,2016-11-11 11:24:10.000,srl,2941.0,3026.0,3526.0,2.37,True
1983,2016-11-11 11:24:10.368,es,,,,,True
1984,2016-11-11 12:15:26.000,srl,2942.0,3067.0,3539.0,0.46,True
1985,2016-11-11 12:15:26.720,es,,,,,True
1986,2016-11-11 12:45:37.000,srl,2602.0,3253.0,3307.0,1.39,True
1987,2016-11-11 12:45:37.662,es,,,,,True
1988,2016-11-11 13:55:10.000,srl,2941.0,3011.0,3509.0,0.96,True
1989,2016-11-11 13:55:10.220,es,,,,,True
1990,2016-11-11 14:04:36.000,srl,2941.0,2976.0,4736.0,0.19,True
1991,2016-11-11 14:04:36.082,es,,,,,True
1992,2016-11-11 14:09:22.000,srl,2627.0,3117.0,3243.0,0.12,True
1993,2016-11-11 14:09:22.140,es,,,,,True
1994,2016-11-11 14:23:21.000,srl,3195.0,2961.0,3505.0,-0.1,True
1995,2016-11-11 14:23:21.080,es,,,,,True
1996,2016-11-11 14:24:14.000,srl,2603.0,3007.0,3603.0,0.22,True
1997,2016-11-11 14:24:14.054,es,,,,,True
1998,2016-11-11 14:56:45.000,srl,3180.0,3001.0,3570.0,0.08,True
1999,2016-11-11 14:56:45.690,es,,,,,True
2000,2016-11-11 15:06:59.000,srl,2942.0,2917.0,3524.0,1.55,True
2001,2016-11-11 15:06:59.452,es,,,,,True
2002,2016-11-11 15:35:45.000,srl,2598.0,3270.0,4163.0,0.0,True
2003,2016-11-11 15:35:45.170,es,,,,,True
2004,2016-11-11 16:09:53.000,srl,3206.0,3022.0,3659.0,-0.22,True
2005,2016-11-11 16:09:53.544,es,,,,,True
2006,2016-11-11 16:15:10.000,srl,2607.0,3067.0,3229.0,0.03,True
2007,2016-11-11 16:15:10.858,es,,,,,True
2008,2016-11-11 16:28:37.000,srl,2942.0,2917.0,3498.0,-0.09,True
2009,2016-11-11 16:28:37.354,es,,,,,True
2010,2016-11-11 16:35:29.000,srl,3166.0,2967.0,3514.0,-0.27,True
2011,2016-11-11 16:35:29.980,es,,,,,True
2012,2016-11-11 16:36:44.000,srl,3221.0,3072.0,3530.0,0.08,True
2013,2016-11-11 16:36:44.836,es,,,,,True
2014,2016-11-11 16:53:32.000,srl,3266.0,3067.0,3426.0,-0.19,True
2015,2016-11-11 16:53:32.894,es,,,,,True
2016,2016-11-11 16:59:10.000,srl,3226.0,3067.0,3542.0,0.12,True
2017,2016-11-11 16:59:10.788,es,,,,,True
2018,2016-11-11 17:37:54.000,srl,2602.0,3017.0,3174.0,0.38,True
2019,2016-11-11 17:37:54.108,es,,,,,True
2020,2016-11-11 17:44:48.000,srl,3226.0,3067.0,3507.0,0.31,True
2021,2016-11-11 17:44:48.964,es,,,,,True
2022,2016-11-11 18:39:37.988,es,,,,,True
2023,2016-11-11 18:39:38.000,srl,2942.0,3067.0,3534.0,0.53,True
2024,2016-11-11 19:06:25.000,srl,3180.0,2956.0,3543.0,0.06,True
2025,2016-11-11 19:06:25.004,es,,,,,True
2026,2016-11-11 19:10:06.000,srl,2942.0,3067.0,3515.0,0.15,True
2027,2016-11-11 19:10:06.418,es,,,,,True
2028,2016-11-11 19:18:40.000,srl,3226.0,3057.0,3580.0,0.08,True
2029,2016-11-11 19:18:40.144,es,,,,,True
2030,2016-11-11 20:43:41.978,es,,,,,True
2031,2016-11-11 20:43:42.000,srl,2607.0,3007.0,3168.0,1.06,True
2032,2016-11-11 20:51:46.000,srl,2922.0,2848.0,3547.0,0.55,True
2033,2016-11-11 20:51:46.284,es,,,,,True
2034,2016-11-11 21:05:27.000,srl,3226.0,3037.0,3538.0,0.0,True
2035,2016-11-11 21:05:27.866,es,,,,,True
2036,2016-11-11 21:15:52.948,es,,,,,True
2037,2016-11-11 21:15:53.000,srl,2942.0,2882.0,3549.0,-0.32,True
2038,2016-11-11 21:37:20.000,srl,3226.0,3042.0,3571.0,-0.01,True
2039,2016-11-11 21:37:20.416,es,,,,,True
2040,2016-11-11 22:19:03.000,srl,3196.0,2947.0,3543.0,0.02,True
2041,2016-11-11 22:19:03.450,es,,,,,True
2042,2016-11-11 23:04:23.000,srl,3226.0,3042.0,3519.0,0.27,True
2043,2016-11-11 23:04:23.576,es,,,,,True
2044,2016-11-11 23:08:03.000,srl,3165.0,2961.0,3598.0,-0.06,True
2045,2016-11-11 23:08:03.466,es,,,,,True
2046,2016-11-11 23:22:30.000,srl,3175.0,2991.0,3674.0,-0.16,True
2047,2016-11-11 23:22:30.794,es,,,,,True
